duration,protocol_type,service,src_bytes,dst_bytes,failed_logins,count,srv_count,same_srv_rate,diff_srv_rate,attack_type
0,tcp,http,0,0,0,281,294,0.09558789565683148,0.9356733427569015,1
0,tcp,http,0,0,13,46,43,0.47926118694986275,0.6916522621014358,4
0,tcp,ssh,164,992,11,31,18,0.5746030551513247,0.3970390115821847,2
6,udp,http,533,1735,0,2,2,1.0,0.0,0
3,tcp,ssh,56,377,4,20,11,0.46204325585501954,0.4343362096613515,5
6,tcp,ftp,114,438,2,13,12,0.5678125383656089,0.48687716679109705,3
0,tcp,ssh,127,788,7,29,29,0.7639216351893482,0.22976345693542302,2
6,tcp,smtp,84,204,1,15,8,0.6961573271021377,0.4994351556722292,3
10,udp,http,410,4307,0,2,2,1.0,0.0,0
0,tcp,ssh,167,789,6,23,22,0.7460980038450618,0.29456767688707414,2
2,tcp,ssh,73,328,2,10,8,0.55713102528166,0.3848516134761983,5
0,tcp,http,0,0,14,51,40,0.44654309215120525,0.5219010207059861,4
6,tcp,smtp,90,297,1,15,9,0.6270578974735646,0.3263284905917099,3
0,tcp,ssh,199,859,9,36,30,0.7953852882777691,0.4743880728158616,2
4,udp,dns,221,2829,0,1,5,1.0,0.0,0
4,udp,smtp,240,3258,0,5,3,1.0,0.0,0
2,tcp,smtp,150,428,2,10,10,0.5887342242011646,0.3425741347543155,3
0,tcp,http,0,0,13,44,34,0.496143668932317,0.6359812389099659,4
0,tcp,http,0,0,0,343,279,0.12280336974892794,0.9047604717567451,1
5,udp,smtp,443,1523,0,3,5,1.0,0.0,0
0,tcp,http,0,0,9,59,29,0.380197588083744,0.5081759378757462,4
5,udp,smtp,245,3042,0,3,5,1.0,0.0,0
0,tcp,http,0,0,0,282,368,0.05676893166610944,0.9768533079945907,1
2,tcp,ssh,70,277,4,13,14,0.5825375631210744,0.5020843098399557,5
0,tcp,ssh,200,777,8,32,25,0.6125910336863678,0.21502886152806802,2
0,tcp,ssh,180,779,7,20,29,0.5086351626672775,0.2927470915894035,2
3,tcp,ftp,157,467,2,10,10,0.4900330416775753,0.5347331485956875,3
4,udp,http,230,3749,0,2,4,1.0,0.0,0
0,tcp,ssh,121,977,10,33,25,0.680318065299822,0.2571046990090161,2
0,tcp,http,0,0,0,219,357,0.14386790449588543,0.9056365013441657,1
0,tcp,http,0,0,12,31,28,0.4463831066698465,0.6510523264924737,4
0,tcp,http,0,0,0,346,334,0.04324189286190858,0.9172921339856844,1
0,tcp,http,0,0,0,336,268,0.13231844422809957,0.8719765421778253,1
0,tcp,http,0,0,14,40,27,0.36583000225258727,0.4435046879337958,4
9,tcp,dns,432,3300,0,1,1,1.0,0.0,0
4,tcp,smtp,122,297,1,11,7,0.6725767369536947,0.3553243250072243,3
0,tcp,http,0,0,0,218,193,0.049999250398310276,0.9009759028868756,1
0,tcp,http,0,0,0,356,307,0.05907974865851261,0.9045702538840602,1
0,tcp,http,0,0,9,52,33,0.38589922604230453,0.41004006302335977,4
4,tcp,smtp,91,456,1,13,12,0.6001010648433192,0.5413099202450383,3
3,tcp,smtp,119,284,1,11,9,0.5151991716371891,0.39500962243335946,3
0,tcp,ssh,125,862,7,21,22,0.5549452928190455,0.2852421891766545,2
2,tcp,smtp,98,286,1,10,11,0.45674588064222027,0.4917265308430381,3
6,tcp,http,347,4533,0,3,2,1.0,0.0,0
0,tcp,ssh,175,716,7,37,29,0.7814609621991189,0.4195909055935432,2
0,tcp,ssh,127,824,11,34,26,0.6732872300972907,0.22358239145846975,2
0,tcp,http,0,0,9,49,33,0.5159267173016697,0.4654328338583247,4
5,tcp,ftp,136,356,1,12,8,0.5013912696941276,0.5354134915034889,3
0,tcp,http,0,0,15,53,29,0.5744275550204132,0.5661976054873141,4
0,tcp,http,0,0,0,160,264,0.051837688373125565,0.8962702740181627,1
0,tcp,http,0,0,0,208,295,0.045987461647243474,0.9481452051739914,1
0,tcp,ssh,161,940,5,29,22,0.5523751457232031,0.34776422354424597,2
7,udp,http,501,3106,0,1,1,1.0,0.0,0
0,tcp,http,0,0,0,303,227,0.027483731872244448,0.9273619273234702,1
0,tcp,http,0,0,14,30,49,0.5500427207354343,0.5735474348316705,4
0,tcp,http,0,0,0,295,224,0.14945938639423917,0.96613653089985,1
0,tcp,ssh,183,788,7,23,20,0.5285087423944262,0.3261636951799311,2
0,tcp,ssh,128,929,9,36,17,0.7586054726799707,0.33186829466444834,2
0,tcp,ssh,142,740,7,21,24,0.5414138050579218,0.25006653759093683,2
6,tcp,smtp,101,365,3,12,8,0.6894084418939488,0.3422923661375401,3
0,tcp,http,0,0,0,372,294,0.11714372619114913,0.9565788663450424,1
0,tcp,http,0,0,9,60,37,0.573097563828747,0.612155661788162,4
2,tcp,smtp,95,242,2,13,6,0.6674069461162933,0.549418694494589,3
0,tcp,http,0,0,8,33,43,0.3235093558875492,0.6217259481836209,4
0,tcp,http,0,0,14,50,42,0.5734889323352661,0.45481791890022905,4
5,tcp,smtp,157,209,2,9,8,0.4379100402472462,0.5782384007618658,3
0,tcp,http,0,0,0,301,348,0.102294519572605,0.8822422704545192,1
2,tcp,ssh,97,300,4,19,12,0.5277000769332811,0.36411785818811776,5
2,tcp,ssh,46,303,2,13,8,0.46146798198722033,0.44937316729328786,5
2,tcp,ssh,89,334,1,12,15,0.5795116712430864,0.5168978609350602,5
5,tcp,ftp,113,299,2,8,11,0.5283904777362677,0.38530035634292953,3
0,tcp,http,0,0,0,335,201,0.026794009089171057,0.8686170603651826,1
3,tcp,ssh,99,226,3,11,9,0.5328853704979091,0.4753779843326069,5
3,tcp,ssh,65,245,2,11,8,0.6270315111526558,0.48681165803437415,5
0,tcp,http,0,0,15,52,27,0.5299771265109641,0.6007008771031073,4
5,tcp,smtp,142,464,2,14,7,0.6016289574104954,0.4043088823341563,3
2,tcp,ssh,65,336,2,10,14,0.45704073121844757,0.4457907061820199,5
2,tcp,ssh,68,302,1,19,10,0.5777605366968279,0.42479134616363357,5
0,tcp,http,0,0,0,166,156,0.12939346473343077,0.9265399162229464,1
5,udp,dns,553,4586,0,2,3,1.0,0.0,0
0,tcp,ssh,175,725,5,28,16,0.5271659790039832,0.27355617812368915,2
5,tcp,http,426,4679,0,1,4,1.0,0.0,0
2,tcp,smtp,96,397,1,9,12,0.40083982754312464,0.3168383012865279,3
5,tcp,ssh,114,384,4,13,14,0.6121977770395294,0.4823442504119322,5
0,tcp,ssh,127,925,10,26,16,0.5254748159378293,0.4043009916515645,2
0,tcp,http,0,0,0,284,207,0.08354492155934481,0.941599848904388,1
2,tcp,ftp,90,495,3,9,10,0.44183076122923076,0.5415899343786422,3
0,tcp,ssh,133,768,6,40,29,0.6708641041952517,0.3345746392462955,2
4,tcp,http,279,1554,0,3,3,1.0,0.0,0
2,tcp,smtp,148,370,2,12,12,0.4874818663219639,0.5227584753186223,3
0,tcp,ssh,140,723,5,34,18,0.7568254137180317,0.41124298557460714,2
9,tcp,smtp,503,4762,0,1,2,1.0,0.0,0
0,tcp,http,0,0,0,359,304,0.05587268275731651,0.9514849907702747,1
0,tcp,http,0,0,0,290,313,0.04910781851337205,0.8716227411629566,1
3,tcp,smtp,323,2201,0,5,2,1.0,0.0,0
2,tcp,ssh,115,320,2,16,11,0.6107936417739839,0.3561048494419984,5
5,tcp,ftp,101,241,2,14,11,0.613509872881176,0.4712457729717054,3
0,tcp,http,0,0,0,323,149,0.02933920729491386,0.9398826970620738,1
6,tcp,smtp,129,336,2,12,7,0.44133342816135956,0.35778867442556084,3
6,tcp,ftp,152,226,2,13,10,0.5043549435937771,0.41646820178217525,3
0,tcp,http,0,0,0,166,298,0.10004928625021386,0.9219934295021824,1
0,tcp,http,0,0,0,300,282,0.12211682070442971,0.9352621969760492,1
0,tcp,ssh,193,768,11,32,19,0.5028769790820006,0.47722140595794976,2
0,tcp,http,0,0,15,37,48,0.4565923522981513,0.6484060003333472,4
0,tcp,ssh,171,772,11,29,26,0.5126128764037072,0.24627766253736771,2
6,tcp,smtp,126,271,2,9,8,0.6932257740598085,0.44692528517526353,3
5,tcp,ssh,66,286,1,14,12,0.5871397508021585,0.35287474734307134,5
2,tcp,smtp,111,268,1,10,9,0.6920529478591264,0.38267079033969614,3
6,tcp,ftp,119,428,2,11,10,0.48845570402990635,0.4604807032871484,3
0,tcp,http,0,0,11,59,26,0.5017661454419757,0.5597245450795171,4
10,udp,dns,349,2511,0,1,4,1.0,0.0,0
3,tcp,ssh,100,216,1,11,11,0.5834291538567945,0.4902900686189118,5
3,tcp,smtp,105,331,1,13,11,0.6036201241766719,0.5186853417536593,3
7,udp,smtp,585,2557,0,5,5,1.0,0.0,0
0,tcp,http,0,0,15,53,40,0.531764515739293,0.4031928613719405,4
0,tcp,ssh,158,871,11,28,19,0.7764582212949425,0.47997702953200144,2
0,tcp,http,0,0,9,32,43,0.506280605357164,0.4928614515102419,4
0,tcp,ssh,143,717,6,35,22,0.7625109419453056,0.21552253114797268,2
0,tcp,http,0,0,0,299,245,0.13605485485610525,0.9333683076155166,1
3,tcp,ssh,119,250,4,16,13,0.53255089649236,0.4011243706238931,5
0,tcp,http,0,0,0,296,177,0.0814251057426542,0.8511570263077597,1
4,tcp,ssh,91,346,4,20,10,0.49469620201809444,0.419290647888501,5
0,tcp,http,0,0,0,360,184,0.12321137092642116,0.943836746053091,1
0,tcp,ssh,147,928,9,33,23,0.7353037911360745,0.35917508514305474,2
9,udp,http,556,3903,0,2,5,1.0,0.0,0
3,tcp,ssh,64,339,4,11,14,0.6104669255831299,0.5416175094576006,5
0,tcp,http,0,0,0,331,147,0.09231853672692751,0.925575062110744,1
2,tcp,ssh,47,386,1,13,8,0.4949366224114157,0.453032510013612,5
2,tcp,ftp,152,280,3,10,8,0.575629761739573,0.3577992462604604,3
0,tcp,http,0,0,11,41,25,0.5644077925578563,0.4646933566263142,4
0,tcp,ssh,200,900,11,24,20,0.5145282765831846,0.3805782082454987,2
0,tcp,ssh,130,815,9,37,20,0.6842410650208435,0.35056709832887417,2
0,tcp,http,0,0,15,48,44,0.5301276451308108,0.46691617969550014,4
3,tcp,ftp,84,402,1,13,11,0.431103412276395,0.37906657156568063,3
0,tcp,ssh,126,966,8,38,19,0.6722068442772233,0.3015209576824468,2
0,tcp,http,0,0,13,42,37,0.34294583707377735,0.6398300510980329,4
0,tcp,ssh,152,882,9,31,21,0.6317192049196438,0.34689105761896005,2
0,tcp,http,0,0,0,375,318,0.130441247010164,0.9354088672458204,1
0,tcp,ssh,176,900,5,23,26,0.554717021883135,0.41323353601297363,2
0,tcp,ssh,173,756,8,38,15,0.6060821889875101,0.4423307471109316,2
5,tcp,ssh,116,345,2,17,10,0.5187114961829766,0.38886423461567166,5
0,tcp,http,0,0,0,166,262,0.10362445994288363,0.9594501024465392,1
0,tcp,http,0,0,0,254,178,0.12801354071241575,0.8553197863293307,1
3,tcp,smtp,102,451,2,12,11,0.6464725936200859,0.47026754509845137,3
0,tcp,http,0,0,10,53,41,0.40582089682310135,0.4984235616586863,4
0,tcp,http,0,0,13,44,27,0.5175040786305862,0.6984098418023184,4
6,tcp,smtp,117,213,3,8,6,0.5524869054427681,0.3455834852176403,3
0,tcp,http,0,0,0,289,177,0.12610369170829927,0.9413637602310321,1
6,tcp,smtp,98,248,1,10,6,0.4457073699805456,0.3065097766633924,3
0,tcp,ssh,146,764,9,35,26,0.5672923394048269,0.2940884823512334,2
9,tcp,smtp,470,3362,0,2,5,1.0,0.0,0
0,tcp,http,0,0,0,269,185,0.1333911690005631,0.8601431873561576,1
0,tcp,ssh,189,998,10,33,27,0.556864886220259,0.2590130460690814,2
0,tcp,http,0,0,8,32,28,0.33410791048027716,0.44175399147003075,4
8,udp,http,539,4241,0,3,3,1.0,0.0,0
0,tcp,ssh,125,984,10,20,16,0.6734739756950757,0.3063632763201203,2
6,tcp,ftp,143,250,3,15,7,0.6515715042476482,0.5057764199456032,3
5,tcp,ftp,160,497,2,12,11,0.5881152869406658,0.49578805120435177,3
5,tcp,ssh,114,311,3,18,11,0.4927276848055341,0.36801775336133036,5
3,tcp,ssh,56,220,4,17,8,0.6283162571311666,0.38177899583486147,5
0,tcp,ssh,128,917,12,38,16,0.7354491475823001,0.4297715823207473,2
4,tcp,ssh,119,212,2,18,14,0.641215382358692,0.4696304619918165,5
2,tcp,smtp,86,219,3,13,10,0.505266672581488,0.43733794293369266,3
10,tcp,smtp,479,3364,0,1,4,1.0,0.0,0
6,tcp,ftp,117,348,1,12,10,0.6128928195263168,0.5568577954074871,3
0,tcp,ssh,170,912,9,35,25,0.6898752993527659,0.31908357792776193,2
2,tcp,ssh,116,264,4,15,10,0.6006989275978512,0.4693701651480823,5
6,tcp,smtp,81,279,1,14,12,0.5060226502710935,0.3800696199133629,3
0,tcp,http,0,0,0,231,271,0.118883379664553,0.9799779535622044,1
10,udp,smtp,476,2152,0,3,3,1.0,0.0,0
3,tcp,ssh,67,322,4,11,10,0.6432102985263626,0.4765308574601888,5
10,tcp,http,358,4816,0,3,5,1.0,0.0,0
4,tcp,ssh,83,274,1,20,15,0.5862660051259376,0.4145005528725847,5
7,tcp,http,397,2292,0,5,1,1.0,0.0,0
3,tcp,http,214,2515,0,1,5,1.0,0.0,0
3,udp,http,569,2678,0,2,4,1.0,0.0,0
4,tcp,ssh,109,307,2,16,11,0.6082930961224893,0.4429872969370743,5
0,tcp,http,0,0,15,38,27,0.5081194822282716,0.4057681101948242,4
3,tcp,ftp,150,330,1,13,7,0.5426570261399863,0.4983819910842763,3
0,tcp,ssh,183,800,8,36,18,0.7166349877190062,0.3484795894067033,2
9,udp,dns,281,1510,0,4,5,1.0,0.0,0
0,tcp,http,0,0,13,50,47,0.3054476471283992,0.4407934842237556,4
4,tcp,ssh,85,298,2,15,15,0.5303691717162258,0.5341713671547279,5
0,tcp,http,0,0,0,392,380,0.1434610994146772,0.9345279889977689,1
0,tcp,http,0,0,10,59,47,0.35148923905730567,0.675222667302608,4
0,tcp,http,0,0,0,152,298,0.04102044343554366,0.8640324147089486,1
0,tcp,http,0,0,0,297,333,0.06793515806679305,0.9560669424183453,1
4,tcp,ftp,101,347,1,12,6,0.4312981740828405,0.3455106392929114,3
6,tcp,smtp,107,332,3,12,7,0.6660972321521792,0.395673572977299,3
0,tcp,ssh,200,962,9,37,21,0.7390883035143384,0.39588464531216494,2
3,tcp,smtp,80,385,3,8,7,0.6989591893441354,0.38695236608948347,3
4,tcp,ssh,64,243,3,13,8,0.4755508729329879,0.4144521545241766,5
0,tcp,http,0,0,13,48,48,0.5687479281995693,0.4243193408738676,4
0,tcp,ssh,198,714,6,22,27,0.7048239596978056,0.3808694604087276,2
0,tcp,http,0,0,14,52,35,0.5190001849410252,0.6859283783610708,4
0,tcp,ssh,143,742,5,21,17,0.705275273433327,0.3968461655257837,2
0,tcp,ssh,169,885,6,40,23,0.6857853252979832,0.3877972258716693,2
0,tcp,http,0,0,13,46,38,0.3855134054027246,0.5176505381749199,4
0,tcp,ssh,175,740,5,34,23,0.6467362009199301,0.33578103911574175,2
0,tcp,http,0,0,10,39,33,0.3058975367106643,0.6340197634345095,4
2,tcp,ssh,92,347,4,12,11,0.47509948960621823,0.49885925901611017,5
0,tcp,http,0,0,13,40,50,0.5799659824813055,0.6603439010009339,4
4,tcp,smtp,156,310,2,9,9,0.46776873461985935,0.575190206022447,3
4,udp,smtp,510,2411,0,3,3,1.0,0.0,0
0,tcp,http,0,0,10,54,40,0.5441610702632875,0.6196398823776424,4
5,tcp,ssh,46,399,1,15,10,0.4762532085442866,0.40471692475473287,5
0,tcp,ssh,162,864,9,21,23,0.6663193290221341,0.29285424051776493,2
0,tcp,ssh,123,919,5,26,30,0.7637784963377949,0.3994275861313581,2
0,tcp,ssh,149,738,8,22,19,0.7657464803412762,0.29273824128599873,2
2,tcp,ssh,43,203,2,12,15,0.5807688070952663,0.4232437664473927,5
0,tcp,ssh,155,824,8,29,24,0.7993033026887479,0.3924847287971518,2
0,tcp,http,0,0,0,192,334,0.1296004079686139,0.9750679156578929,1
3,tcp,smtp,145,218,1,13,11,0.5347454714692755,0.41799210490088623,3
4,tcp,ssh,118,253,1,11,10,0.5324034941525649,0.37526080334712253,5
7,tcp,smtp,587,4068,0,3,3,1.0,0.0,0
3,tcp,ssh,66,281,3,16,15,0.5607855410405324,0.4504385355451527,5
0,tcp,http,0,0,0,288,173,0.07469611101025378,0.9684776105777866,1
6,tcp,http,372,4521,0,5,3,1.0,0.0,0
0,tcp,http,0,0,13,59,31,0.3215231043615963,0.413225085767634,4
5,tcp,ssh,63,207,1,16,12,0.5844859418828475,0.4618880392688893,5
5,tcp,ssh,105,374,4,16,12,0.48292636530970057,0.5485339602701316,5
0,tcp,http,0,0,9,34,38,0.5341494759698275,0.41632701826464474,4
3,tcp,ssh,50,284,4,12,8,0.6305818224807707,0.35770456426338715,5
6,tcp,ftp,125,301,2,13,11,0.4766263863639062,0.5367196244468445,3
5,tcp,ssh,114,335,2,12,14,0.5729116406050001,0.4179311252728817,5
5,tcp,http,428,3489,0,4,5,1.0,0.0,0
4,tcp,ssh,46,268,2,10,15,0.6343863697485417,0.41888909180053285,5
4,tcp,ssh,110,337,1,20,15,0.4706891063276852,0.5197328775849557,5
3,tcp,http,289,2767,0,2,5,1.0,0.0,0
0,tcp,http,0,0,0,333,176,0.12431495418971038,0.9767552268439611,1
0,tcp,ssh,148,765,11,40,21,0.6723629818299541,0.3198926061132142,2
7,udp,smtp,437,1502,0,1,4,1.0,0.0,0
0,tcp,http,0,0,8,40,39,0.5557485643828264,0.6644340795777014,4
2,tcp,ssh,92,368,2,19,15,0.4555073884642075,0.4943057682676958,5
9,tcp,dns,593,1734,0,1,1,1.0,0.0,0
0,tcp,ssh,149,840,8,20,20,0.6441059109878176,0.3097339998282744,2
5,tcp,ssh,86,312,2,16,8,0.5624440524412029,0.4837003064506207,5
0,tcp,ssh,143,882,6,26,15,0.7497655305363301,0.47861945720726995,2
4,tcp,ssh,42,236,3,20,11,0.6000356303500232,0.4114340756876591,5
0,tcp,http,0,0,0,180,300,0.1376498837068421,0.8751143991407206,1
0,tcp,http,0,0,8,47,45,0.3835956629071296,0.6212083285400418,4
3,tcp,smtp,132,462,1,15,10,0.6131372009458195,0.48663267264399945,3
0,tcp,http,0,0,12,36,38,0.5966173635437335,0.5456938033174559,4
2,tcp,ftp,104,258,1,9,11,0.5092333047314198,0.3240364925069683,3
3,tcp,ftp,141,238,1,15,7,0.69423822098326,0.5892424553680214,3
5,tcp,ssh,69,268,4,12,10,0.4555367920176739,0.4289826507822102,5
4,tcp,ssh,111,215,1,17,8,0.5604503378467237,0.506155694957986,5
4,udp,http,399,2011,0,5,4,1.0,0.0,0
5,tcp,ssh,103,293,1,19,14,0.5095337371227908,0.5061910369412197,5
2,tcp,ftp,160,368,2,9,11,0.4716407092286017,0.4825030154616378,3
5,tcp,ssh,61,225,4,15,14,0.6262888762530505,0.5027363280181811,5
0,tcp,ssh,192,870,6,27,19,0.5563071588816855,0.4820947758629613,2
3,tcp,ftp,128,500,2,12,9,0.5590988554443416,0.4889807189074353,3
4,tcp,ssh,84,257,1,18,9,0.5766837197663964,0.4627926534437743,5
8,tcp,dns,489,4035,0,5,1,1.0,0.0,0
0,tcp,http,0,0,11,31,39,0.41716108229779353,0.4375495414701387,4
6,tcp,smtp,113,241,1,13,10,0.5543145193251535,0.4141659705015865,3
3,tcp,dns,379,2936,0,5,2,1.0,0.0,0
2,tcp,ssh,90,247,2,12,14,0.5255977855539479,0.46530301764972626,5
10,tcp,http,456,4983,0,3,1,1.0,0.0,0
3,tcp,smtp,134,385,1,8,11,0.5529595501624907,0.46291862071034906,3
5,tcp,smtp,500,3378,0,1,2,1.0,0.0,0
0,tcp,http,0,0,0,215,243,0.14129430638250923,0.891859640318498,1
6,tcp,ftp,156,368,3,12,6,0.4838929065176802,0.4181431803906898,3
5,tcp,ssh,104,230,1,10,11,0.5180698979599114,0.5491198216546584,5
3,tcp,http,569,4503,0,3,1,1.0,0.0,0
5,tcp,smtp,342,3335,0,4,5,1.0,0.0,0
0,tcp,http,0,0,14,52,37,0.5359002136975228,0.41031304684278586,4
0,tcp,http,0,0,8,30,39,0.32984228629404655,0.44437203479832493,4
6,tcp,ftp,125,264,1,15,8,0.6327071256700301,0.5615522426042185,3
3,tcp,ssh,51,364,4,17,13,0.6456259120904879,0.5109065432607685,5
0,tcp,http,0,0,9,39,43,0.5625183098800589,0.48977994691347726,4
0,tcp,http,0,0,0,171,272,0.08796728669121646,0.8585701498320856,1
6,tcp,ftp,154,471,1,8,8,0.5743890988412766,0.36999716066513366,3
6,udp,smtp,284,4788,0,4,3,1.0,0.0,0
0,tcp,http,0,0,12,43,41,0.37300904058394546,0.6907054100539316,4
4,tcp,ssh,114,395,4,19,9,0.6474224320708697,0.4006285022722585,5
0,tcp,http,0,0,0,188,316,0.12703126730668515,0.943495638784576,1
5,tcp,ftp,84,302,3,13,10,0.5378621383373158,0.5664442151650438,3
8,udp,http,447,1928,0,5,1,1.0,0.0,0
6,tcp,http,225,3696,0,1,5,1.0,0.0,0
0,tcp,ssh,156,739,10,22,30,0.7109424336807539,0.25250293809967866,2
3,tcp,ftp,143,259,3,9,9,0.5855511314789105,0.4607386949636548,3
0,tcp,http,0,0,15,54,43,0.33008498561194505,0.6285286391029866,4
6,tcp,smtp,85,202,3,14,7,0.6612269733156317,0.5434709824870831,3
5,tcp,ssh,41,255,3,11,15,0.5531154627977,0.4141879392985409,5
10,tcp,http,342,3163,0,2,3,1.0,0.0,0
0,tcp,http,0,0,0,217,171,0.02669608050598914,0.9792099087618058,1
0,tcp,http,0,0,13,32,41,0.5430079975601774,0.5871393558594646,4
0,tcp,http,0,0,0,309,321,0.0718318377967542,0.9301022232598852,1
4,tcp,ftp,84,365,2,14,7,0.5316375257065198,0.33829341107190436,3
0,tcp,http,0,0,12,37,31,0.3736890046743457,0.6695391501912606,4
2,tcp,smtp,95,499,2,12,7,0.6830908342734894,0.465490547190489,3
9,udp,smtp,584,3966,0,4,3,1.0,0.0,0
0,tcp,http,0,0,0,399,169,0.10308053662522344,0.951100793565966,1
0,tcp,ssh,151,726,5,30,26,0.7184181061121279,0.3453205200335161,2
7,udp,dns,530,3551,0,3,1,1.0,0.0,0
7,tcp,http,455,4109,0,3,1,1.0,0.0,0
0,tcp,ssh,134,998,8,26,27,0.7811981997323879,0.25196581474342117,2
2,tcp,smtp,139,228,2,10,9,0.45690281059712695,0.552938170270057,3
0,tcp,http,0,0,13,46,31,0.30264555359905027,0.5727187641185804,4
0,tcp,ssh,171,754,9,21,15,0.7853562172722186,0.3907097078860595,2
0,tcp,http,0,0,11,56,35,0.5871657902853751,0.4849919759541935,4
9,udp,dns,449,4587,0,1,2,1.0,0.0,0
4,tcp,ftp,147,366,3,9,12,0.4218245859767973,0.5657340999817753,3
0,tcp,http,0,0,13,59,31,0.5474930420419116,0.6603380975974799,4
0,tcp,http,0,0,0,242,361,0.06449707252213713,0.948111171344924,1
0,tcp,http,0,0,13,47,34,0.4223627996801884,0.4669742905669807,4
2,tcp,smtp,118,342,2,8,8,0.6262949349866476,0.4886889074031323,3
0,tcp,ssh,136,833,8,21,19,0.69631964211719,0.2805068172834042,2
0,tcp,http,0,0,0,163,317,0.04894561225779403,0.9058145980842277,1
0,tcp,http,0,0,12,52,40,0.5292943992422261,0.5508758204897983,4
5,tcp,smtp,139,426,3,10,11,0.4249809487029924,0.5690474670001668,3
0,tcp,http,0,0,0,224,168,0.10752102171107349,0.940354601436737,1
5,udp,dns,517,3401,0,2,2,1.0,0.0,0
0,tcp,ssh,148,746,12,21,30,0.5069143706747403,0.49336101335524585,2
5,tcp,smtp,92,453,3,15,10,0.6823746678601823,0.42193421331983355,3
5,tcp,smtp,535,3163,0,2,2,1.0,0.0,0
0,tcp,http,0,0,0,202,279,0.06993327548119992,0.8989443988313939,1
2,tcp,ftp,98,241,1,13,11,0.40185579787573245,0.31510185041506467,3
0,tcp,ssh,141,846,9,34,23,0.6218320024779971,0.2006829038401059,2
0,tcp,http,0,0,10,50,35,0.4970933562801144,0.6057021879836328,4
0,tcp,http,0,0,11,52,43,0.5694416506709921,0.4559024583298054,4
0,tcp,ssh,127,746,5,26,22,0.7147112396777723,0.45695811159263144,2
8,udp,http,557,4694,0,2,4,1.0,0.0,0
3,tcp,smtp,147,466,3,10,11,0.5086672812898722,0.39625689990303115,3
0,tcp,ssh,127,712,9,24,19,0.6494417557597847,0.4192247935708583,2
9,udp,smtp,288,2337,0,2,5,1.0,0.0,0
6,tcp,ftp,143,211,1,11,11,0.5338289872829316,0.4921686950364542,3
5,tcp,ssh,97,260,4,16,9,0.4898423624462235,0.549672218925086,5
6,tcp,ftp,91,382,1,9,9,0.4906514711188796,0.5202382785587779,3
2,tcp,ssh,79,320,3,13,10,0.6108103569602747,0.5174658905252997,5
6,tcp,smtp,110,208,1,15,6,0.4986640684799103,0.33326655213374,3
0,tcp,ssh,195,889,7,26,21,0.600290938159717,0.3591831534179779,2
0,tcp,http,0,0,0,323,208,0.11271951572581386,0.8726757444445601,1
2,tcp,ssh,78,237,2,17,14,0.5488784557046567,0.374648665318086,5
7,udp,http,406,1639,0,2,4,1.0,0.0,0
0,tcp,ssh,129,771,11,24,15,0.60398321046881,0.2664987103360905,2
0,tcp,http,0,0,8,30,30,0.5272253978335842,0.58936266554492,4
7,udp,http,210,1786,0,2,4,1.0,0.0,0
5,tcp,ssh,97,255,1,17,12,0.5679163599131017,0.5472664529367426,5
4,tcp,ftp,134,316,3,10,9,0.558317321382462,0.44014240803529414,3
3,tcp,ssh,96,386,4,10,8,0.5704181636786143,0.46900280670064654,5
0,tcp,http,0,0,0,214,204,0.11053218016537748,0.9629729034787673,1
10,udp,smtp,547,2338,0,2,2,1.0,0.0,0
0,tcp,http,0,0,9,46,47,0.5539745199682915,0.5529279902451728,4
0,tcp,http,0,0,13,48,35,0.5372380376536705,0.4988987713714118,4
0,tcp,http,0,0,0,324,235,0.061731440085180125,0.8648992459511781,1
10,udp,http,483,2664,0,1,5,1.0,0.0,0
0,tcp,http,0,0,0,170,221,0.12050683404672498,0.928650104666172,1
3,tcp,ftp,80,473,2,11,9,0.5733768554201626,0.5383043911329186,3
5,tcp,ssh,61,388,1,15,11,0.6186767252801817,0.48211663873702376,5
0,tcp,ssh,162,932,9,39,18,0.734476515984901,0.25241171105907634,2
10,udp,dns,334,2399,0,2,5,1.0,0.0,0
0,tcp,http,0,0,9,57,31,0.32790351986114474,0.6034681365660118,4
0,tcp,ssh,122,751,6,27,29,0.5485677854321815,0.48687242985018053,2
3,tcp,smtp,158,494,3,12,6,0.6355340880740274,0.3837603614457472,3
0,tcp,ssh,136,959,12,37,19,0.7972475745168832,0.4283185515377701,2
8,tcp,http,242,1525,0,1,2,1.0,0.0,0
0,tcp,ssh,128,962,6,23,25,0.6143392563368583,0.23560551829820095,2
9,tcp,http,207,4039,0,4,3,1.0,0.0,0
7,udp,dns,227,1938,0,1,3,1.0,0.0,0
0,tcp,http,0,0,0,365,303,0.0863419223513226,0.9310062085585052,1
2,tcp,smtp,155,210,2,10,10,0.5701193760774882,0.5590622226976104,3
0,tcp,ssh,180,990,10,37,17,0.6662635857338874,0.3312713065056355,2
3,tcp,ftp,110,228,1,8,10,0.6253876957197019,0.5236350579606108,3
3,tcp,ssh,51,381,3,20,12,0.645243875174826,0.4506241611044619,5
0,tcp,http,0,0,10,37,47,0.4423439206467036,0.5028826669915663,4
5,tcp,ssh,53,203,2,18,14,0.5234707570616938,0.37455357448143994,5
6,udp,http,308,2363,0,4,2,1.0,0.0,0
3,tcp,ftp,100,373,1,14,12,0.5961047870275373,0.47993557394675784,3
