duration,protocol_type,src_bytes,dst_bytes,failed_logins,logged_in,count,srv_count,serror_rate,srv_serror_rate
15,tcp,185,1152,2,1,30,16,0.14,0.09
14,udp,202,1513,0,0,20,15,0.01,0.2
18,tcp,323,1018,2,0,25,9,0.19,0.3
6,udp,133,677,1,0,48,2,0.5,0.21
10,tcp,113,871,5,0,33,24,0.29,0.14
14,udp,254,933,3,1,40,21,0.07,0.09
13,tcp,301,1073,4,0,9,7,0.38,0.27
6,tcp,138,588,3,1,27,29,0.4,0.28
10,udp,458,525,2,0,9,20,0.48,0.05
19,udp,225,448,5,0,4,13,0.21,0.24
1,tcp,152,1191,1,0,20,25,0.21,0.1
14,udp,85,1188,4,0,49,1,0.14,0.04
3,udp,288,1617,4,0,30,21,0.26,0.23
5,tcp,425,1405,0,1,12,7,0.09,0.21
14,tcp,65,1438,2,1,39,19,0.07,0.14
8,udp,404,1902,5,0,47,30,0.35,0.29
14,udp,419,134,2,0,30,16,0.46,0.12
10,udp,459,994,3,0,1,3,0.17,0.33
10,tcp,70,1485,0,1,30,23,0.17,0.47
2,tcp,296,150,4,0,27,21,0.21,0.32
8,udp,160,781,1,1,25,30,0.0,0.14
14,tcp,50,127,0,1,39,18,0.18,0.41
10,udp,324,415,3,0,4,26,0.32,0.1
17,udp,389,1039,3,0,24,6,0.1,0.16
7,udp,55,1274,2,0,27,5,0.06,0.08
14,udp,492,1879,5,0,6,7,0.38,0.14
20,tcp,305,194,1,0,29,2,0.31,0.41
3,tcp,344,1906,2,0,9,15,0.47,0.37
1,tcp,488,195,4,0,4,23,0.1,0.32
10,udp,246,1059,4,0,12,13,0.45,0.24
11,tcp,244,1710,0,1,41,1,0.06,0.18
3,tcp,162,487,1,0,29,30,0.16,0.24
7,tcp,400,1171,2,1,12,17,0.37,0.22
17,tcp,311,769,3,1,40,10,0.1,0.05
15,udp,231,473,2,0,20,1,0.25,0.24
2,udp,182,860,3,0,5,9,0.23,0.49
17,tcp,159,699,0,0,48,27,0.36,0.48
6,udp,157,1468,1,1,37,2,0.08,0.3
2,udp,282,1812,1,1,41,14,0.06,0.41
20,tcp,464,1853,0,1,36,11,0.0,0.39
2,tcp,447,602,5,0,28,11,0.42,0.27
4,tcp,61,1087,1,1,35,6,0.31,0.36
10,udp,225,1892,0,0,5,9,0.1,0.04
14,udp,178,1050,4,0,20,18,0.33,0.14
10,tcp,291,845,4,0,1,4,0.04,0.22
9,tcp,396,1032,4,0,46,26,0.1,0.21
8,udp,449,1415,0,1,41,7,0.16,0.04
9,tcp,344,1154,3,0,23,15,0.36,0.19
5,udp,127,1034,5,0,3,10,0.03,0.49
18,udp,99,1760,3,0,42,8,0.47,0.3
1,udp,272,1151,1,0,40,19,0.42,0.14
17,tcp,71,529,2,1,44,30,0.44,0.42
7,udp,344,1197,1,1,5,9,0.48,0.42
20,udp,120,225,5,0,29,28,0.38,0.24
3,udp,198,452,2,1,30,1,0.44,0.43
5,udp,459,493,0,0,36,14,0.27,0.16
12,udp,135,1736,1,0,26,4,0.31,0.16
12,tcp,121,1266,0,1,25,23,0.46,0.38
16,tcp,337,593,2,1,5,20,0.33,0.38
6,tcp,448,1284,4,0,50,30,0.07,0.23
2,udp,156,1804,3,0,12,23,0.35,0.36
19,udp,363,761,1,0,30,16,0.18,0.42
18,tcp,150,1177,3,0,3,23,0.45,0.2
10,udp,389,1810,2,1,37,26,0.06,0.13
5,tcp,96,725,5,0,48,7,0.07,0.41
7,udp,156,456,1,0,18,20,0.17,0.31
18,udp,83,896,1,1,3,26,0.02,0.4
4,udp,116,748,0,0,32,15,0.06,0.21
3,udp,278,111,4,0,46,30,0.28,0.34
19,tcp,156,1481,0,1,18,27,0.28,0.17
14,tcp,145,1544,5,0,2,30,0.21,0.33
19,tcp,149,1170,2,1,10,8,0.12,0.39
17,udp,169,630,2,1,8,1,0.3,0.47
6,tcp,266,635,5,0,9,20,0.18,0.0
5,udp,485,149,5,0,21,18,0.02,0.18
6,udp,440,1960,3,1,4,15,0.22,0.41
3,udp,463,755,5,0,32,10,0.05,0.43
12,udp,194,1837,4,0,32,30,0.38,0.31
12,tcp,162,405,3,0,33,21,0.24,0.26
18,tcp,402,1060,2,0,34,13,0.4,0.13
19,tcp,344,1683,2,1,7,7,0.35,0.26
3,udp,230,1647,4,0,1,13,0.17,0.27
8,udp,498,346,4,0,49,28,0.48,0.14
19,tcp,240,1172,0,1,2,7,0.43,0.27
12,udp,93,1842,3,1,30,10,0.08,0.01
14,udp,51,333,3,0,12,25,0.31,0.32
14,udp,346,272,3,1,14,11,0.34,0.21
19,tcp,497,920,4,0,33,24,0.3,0.44
1,udp,485,1493,1,0,4,5,0.34,0.17
14,udp,434,511,3,1,22,9,0.03,0.15
12,udp,484,427,4,0,48,6,0.18,0.09
13,tcp,227,1446,3,0,12,12,0.41,0.37
8,tcp,246,618,4,0,4,11,0.03,0.44
17,udp,276,1459,0,0,10,6,0.24,0.06
17,tcp,124,1753,3,1,43,10,0.13,0.28
15,udp,292,1322,3,1,28,8,0.16,0.41
19,tcp,310,633,1,0,46,10,0.01,0.26
2,tcp,453,225,1,1,8,5,0.2,0.24
10,udp,177,671,2,0,45,14,0.04,0.24
19,tcp,357,1973,4,0,23,21,0.01,0.23
7,udp,226,1453,1,1,48,19,0.39,0.39
12,udp,478,1433,3,1,10,28,0.1,0.42
7,udp,351,1546,3,0,20,10,0.33,0.44
10,tcp,311,1504,5,0,16,8,0.03,0.17
1,tcp,201,835,2,1,33,23,0.05,0.02
3,tcp,418,1133,3,0,34,19,0.33,0.39
20,udp,369,706,4,0,47,18,0.24,0.3
16,udp,486,263,4,0,21,20,0.13,0.39
10,udp,462,304,0,0,44,17,0.23,0.21
1,tcp,228,404,4,0,35,24,0.21,0.06
8,tcp,257,383,2,1,12,25,0.34,0.39
14,tcp,280,1971,5,0,34,26,0.46,0.46
17,udp,470,1330,5,0,1,11,0.19,0.17
4,tcp,478,1492,5,0,32,18,0.49,0.26
16,tcp,94,1075,2,0,47,18,0.44,0.46
13,tcp,303,370,0,0,31,21,0.25,0.05
20,tcp,263,1977,2,1,39,29,0.41,0.15
11,udp,211,976,3,1,50,15,0.2,0.42
20,tcp,495,364,0,1,21,21,0.13,0.38
10,udp,428,282,1,1,28,9,0.15,0.24
16,udp,372,1141,1,0,44,28,0.4,0.4
6,tcp,186,308,5,0,17,6,0.05,0.49
13,tcp,75,237,0,0,13,22,0.03,0.47
4,udp,463,693,1,1,36,11,0.33,0.42
2,udp,393,343,0,0,3,20,0.34,0.3
12,tcp,192,1012,0,1,37,19,0.05,0.29
20,udp,300,1673,2,0,19,24,0.31,0.41
6,tcp,98,1045,1,1,50,5,0.09,0.2
18,tcp,61,1179,0,1,21,8,0.32,0.11
5,tcp,317,161,2,0,6,12,0.2,0.12
3,udp,433,214,0,0,23,26,0.39,0.43
12,udp,120,1053,5,0,8,7,0.09,0.35
13,udp,132,647,3,1,49,18,0.36,0.28
13,tcp,197,116,2,0,15,24,0.4,0.11
13,udp,100,1907,3,1,27,9,0.15,0.29
7,tcp,467,1098,2,1,42,23,0.44,0.48
11,tcp,393,454,5,0,39,20,0.29,0.45
11,udp,250,741,1,0,6,13,0.31,0.18
17,udp,281,177,4,0,35,11,0.26,0.41
19,udp,202,669,5,0,35,8,0.43,0.19
20,udp,213,212,0,0,38,14,0.23,0.43
7,udp,190,1349,2,0,41,23,0.4,0.37
12,tcp,235,1333,3,0,42,29,0.32,0.2
19,udp,452,1049,1,0,40,5,0.18,0.35
3,udp,206,330,2,0,7,12,0.42,0.01
15,udp,426,1008,4,0,18,12,0.02,0.03
3,tcp,198,1815,1,0,16,8,0.35,0.12
18,udp,137,903,4,0,38,3,0.5,0.2
15,udp,435,542,5,0,12,24,0.27,0.02
13,tcp,159,1114,4,0,28,7,0.16,0.35
8,udp,211,1124,4,0,19,16,0.42,0.05
13,udp,302,1562,5,0,7,26,0.04,0.0
12,tcp,188,1011,2,0,31,28,0.37,0.0
16,udp,373,329,2,0,10,1,0.19,0.36
20,tcp,434,1261,0,0,21,28,0.21,0.27
4,udp,454,509,5,0,42,7,0.25,0.22
4,tcp,180,198,2,1,37,26,0.04,0.41
12,udp,208,1820,5,0,9,21,0.02,0.38
4,udp,356,1007,3,0,25,16,0.26,0.0
9,udp,231,111,1,1,48,16,0.47,0.46
19,udp,380,783,5,0,42,14,0.18,0.11
16,udp,335,509,3,0,40,20,0.13,0.11
16,tcp,255,980,2,0,43,10,0.18,0.41
13,udp,295,652,4,0,5,10,0.39,0.45
5,tcp,343,684,1,1,17,26,0.09,0.13
20,udp,378,1258,0,0,41,15,0.31,0.2
5,udp,64,1513,3,1,47,16,0.16,0.39
20,udp,309,1551,2,0,49,23,0.13,0.12
2,udp,494,1284,0,1,9,4,0.47,0.15
12,tcp,305,1762,2,1,9,27,0.36,0.33
18,udp,391,1714,0,1,9,17,0.35,0.29
12,tcp,153,325,3,0,43,16,0.05,0.36
7,udp,320,914,1,1,29,2,0.37,0.32
2,tcp,72,587,5,0,8,1,0.44,0.15
9,tcp,431,1809,0,1,47,9,0.16,0.11
2,udp,198,371,0,0,11,15,0.17,0.37
19,udp,363,1633,4,0,46,18,0.03,0.0
15,tcp,136,1655,5,0,12,18,0.02,0.02
7,tcp,348,291,5,0,17,16,0.03,0.11
7,udp,360,1263,2,0,41,29,0.12,0.02
8,tcp,375,1818,3,0,1,21,0.4,0.42
19,udp,67,1060,1,1,41,4,0.28,0.4
5,udp,298,683,3,0,19,4,0.46,0.09
14,udp,279,818,1,0,13,27,0.36,0.06
13,tcp,147,169,0,0,39,27,0.18,0.48
2,tcp,350,294,1,1,8,30,0.01,0.38
2,tcp,160,1942,4,0,27,16,0.29,0.46
18,udp,293,1353,3,0,21,9,0.37,0.03
4,udp,227,1122,2,0,6,24,0.45,0.02
10,udp,160,936,0,0,38,19,0.33,0.36
5,tcp,369,114,0,0,33,27,0.26,0.44
2,udp,72,1248,4,0,22,25,0.25,0.36
17,tcp,184,219,4,0,31,12,0.23,0.19
16,tcp,376,220,2,1,22,28,0.01,0.01
1,tcp,466,1295,2,1,3,9,0.18,0.12
6,udp,485,578,2,1,27,5,0.26,0.18
12,tcp,359,1289,0,1,33,4,0.17,0.34
2,udp,480,1348,2,1,41,26,0.37,0.35
16,udp,359,229,1,1,9,21,0.11,0.38
4,udp,457,1189,1,1,40,19,0.03,0.26
18,tcp,263,903,0,1,20,30,0.2,0.35
7,tcp,391,1809,2,0,50,2,0.33,0.37
2,tcp,399,1657,5,0,15,5,0.09,0.43
19,udp,455,477,0,1,3,19,0.43,0.41
16,tcp,327,1944,1,1,48,10,0.35,0.32
7,udp,410,600,1,1,9,18,0.33,0.42
20,tcp,71,751,4,0,24,2,0.4,0.35
12,udp,404,1326,0,0,18,23,0.1,0.46
3,tcp,141,166,1,1,43,4,0.11,0.03
16,udp,133,428,3,0,30,29,0.32,0.28
16,tcp,430,1226,4,0,34,17,0.12,0.41
2,tcp,298,305,3,0,41,13,0.06,0.37
1,udp,235,698,1,0,50,13,0.3,0.44
11,udp,246,1930,1,0,1,21,0.26,0.02
17,tcp,256,340,2,0,12,20,0.36,0.21
6,tcp,209,1641,2,1,44,25,0.01,0.37
12,tcp,432,1388,4,0,14,2,0.04,0.22
3,tcp,318,1369,3,0,31,21,0.46,0.49
1,tcp,297,1867,1,1,25,1,0.1,0.15
15,tcp,378,1077,0,0,10,14,0.3,0.05
3,tcp,104,198,5,0,31,13,0.4,0.01
9,udp,205,193,5,0,11,4,0.06,0.02
9,udp,427,757,2,1,39,28,0.16,0.09
19,udp,270,756,5,0,17,4,0.2,0.09
14,udp,412,339,4,0,21,19,0.3,0.1
15,udp,204,776,5,0,4,3,0.44,0.18
9,udp,332,1233,1,1,6,17,0.01,0.13
1,udp,118,124,2,1,11,19,0.39,0.06
10,udp,320,785,3,0,26,20,0.24,0.03
15,tcp,274,340,2,1,32,18,0.44,0.18
14,tcp,92,554,5,0,6,26,0.37,0.11
10,udp,343,891,4,0,41,25,0.03,0.18
11,tcp,54,1480,4,0,1,21,0.23,0.28
6,tcp,490,1475,4,0,46,8,0.37,0.07
1,tcp,94,1978,0,1,37,8,0.18,0.06
8,udp,210,1060,0,0,3,26,0.29,0.33
9,udp,362,1806,1,1,31,16,0.04,0.31
2,udp,446,950,3,0,40,30,0.09,0.46
9,udp,262,1600,2,0,11,25,0.25,0.39
16,tcp,297,1223,5,0,12,19,0.29,0.48
9,tcp,178,546,0,1,32,11,0.45,0.09
5,tcp,212,1516,1,0,23,14,0.04,0.18
1,tcp,354,1104,3,1,23,7,0.05,0.13
7,udp,279,711,0,0,35,22,0.43,0.44
10,udp,401,1561,5,0,1,14,0.15,0.25
3,udp,272,1549,5,0,4,15,0.17,0.34
20,udp,57,938,2,0,42,5,0.04,0.49
10,udp,353,509,0,1,14,8,0.46,0.15
14,tcp,68,307,5,0,10,11,0.45,0.24
9,udp,400,1725,1,1,47,27,0.38,0.46
6,tcp,221,880,0,1,34,11,0.22,0.31
10,udp,183,1060,2,0,19,10,0.11,0.31
18,udp,493,1455,0,0,39,3,0.23,0.5
5,tcp,304,819,5,0,17,11,0.1,0.45
3,udp,228,1459,1,0,17,8,0.09,0.31
9,tcp,374,721,1,0,15,24,0.16,0.29
2,udp,66,298,5,0,17,5,0.16,0.32
5,tcp,430,1780,2,0,43,27,0.28,0.43
11,tcp,486,164,5,0,13,21,0.32,0.01
10,tcp,56,1170,4,0,27,11,0.3,0.31
17,udp,280,121,1,0,9,19,0.15,0.48
12,udp,110,1105,4,0,14,28,0.3,0.23
14,udp,263,522,2,0,44,21,0.06,0.3
1,tcp,96,359,4,0,23,22,0.42,0.04
7,tcp,124,452,3,1,25,5,0.28,0.21
10,tcp,290,217,5,0,42,28,0.26,0.16
5,tcp,226,1034,1,0,3,14,0.23,0.07
15,tcp,190,1405,2,1,1,5,0.03,0.34
18,tcp,235,1591,5,0,15,6,0.18,0.24
7,udp,319,1425,5,0,18,22,0.4,0.36
19,tcp,373,1156,3,1,17,16,0.43,0.19
19,udp,478,1651,1,1,26,12,0.19,0.28
10,tcp,117,1280,4,0,20,11,0.01,0.4
14,udp,402,1834,4,0,17,16,0.43,0.49
9,tcp,91,305,4,0,4,9,0.1,0.49
13,tcp,83,538,4,0,39,21,0.25,0.03
9,tcp,59,1921,0,0,46,7,0.15,0.17
7,udp,382,1052,3,0,35,4,0.46,0.07
8,udp,129,1687,1,1,19,13,0.13,0.44
16,tcp,427,237,0,1,28,3,0.07,0.27
3,tcp,339,1280,0,0,38,25,0.08,0.22
9,tcp,182,892,3,0,49,21,0.15,0.18
20,udp,130,1358,1,1,44,25,0.46,0.3
4,tcp,255,1330,1,0,19,13,0.03,0.34
19,tcp,77,1613,3,0,13,5,0.41,0.23
4,tcp,129,406,2,0,23,21,0.0,0.18
9,udp,105,1155,2,0,10,19,0.29,0.24
14,tcp,393,795,2,0,40,2,0.47,0.32
14,udp,343,644,1,1,15,14,0.38,0.11
9,udp,204,1248,1,0,11,24,0.14,0.02
18,tcp,297,948,4,0,4,8,0.23,0.0
4,udp,368,1249,2,0,28,28,0.41,0.23
6,tcp,373,1438,4,0,11,30,0.44,0.17
7,tcp,86,1853,0,1,9,14,0.36,0.22
8,tcp,346,1120,4,0,50,19,0.08,0.38
4,udp,54,294,5,0,32,6,0.34,0.19
19,tcp,165,1287,1,1,19,20,0.06,0.35
7,tcp,136,1063,4,0,12,28,0.44,0.29
2,tcp,443,172,3,1,5,3,0.22,0.45
5,tcp,357,1312,5,0,50,9,0.17,0.4
9,udp,405,451,1,1,3,25,0.25,0.37
4,tcp,214,170,3,1,20,18,0.12,0.2
5,tcp,292,725,0,0,16,7,0.07,0.21
7,udp,446,1327,1,0,48,12,0.15,0.04
4,tcp,377,1434,3,0,22,22,0.46,0.02
8,tcp,404,553,1,1,28,28,0.47,0.26
12,udp,456,1734,3,0,42,5,0.11,0.23
10,tcp,131,464,2,1,9,20,0.36,0.22
4,tcp,56,540,5,0,20,6,0.13,0.27
9,tcp,163,431,0,0,5,23,0.18,0.25
7,tcp,334,1435,5,0,41,13,0.42,0.48
4,tcp,364,575,3,1,46,19,0.32,0.15
2,tcp,153,143,0,1,12,16,0.32,0.21
16,udp,91,454,1,0,27,26,0.15,0.11
3,udp,104,1638,2,0,5,3,0.46,0.35
6,udp,421,1231,2,1,40,7,0.41,0.37
12,tcp,342,281,3,1,41,1,0.43,0.11
17,udp,343,1171,0,0,46,6,0.42,0.48
9,tcp,388,1529,2,1,6,26,0.46,0.07
18,tcp,493,877,1,0,23,1,0.25,0.21
1,tcp,376,1966,5,0,11,28,0.22,0.03
8,udp,355,113,0,1,50,22,0.32,0.17
19,tcp,475,623,2,1,1,2,0.05,0.49
15,tcp,500,1900,5,0,12,10,0.03,0.11
10,tcp,141,1933,4,0,19,24,0.33,0.05
17,tcp,220,146,4,0,17,28,0.1,0.19
10,udp,295,1729,1,0,24,22,0.28,0.02
15,tcp,76,1853,4,0,50,30,0.14,0.07
12,tcp,180,605,3,0,38,17,0.45,0.41
5,tcp,390,1415,2,1,14,4,0.16,0.39
19,tcp,365,1150,1,1,16,7,0.46,0.05
18,udp,396,1410,0,1,43,18,0.06,0.01
19,udp,399,942,1,0,25,19,0.44,0.08
3,tcp,137,1924,4,0,12,28,0.1,0.14
6,udp,219,1430,4,0,22,12,0.16,0.39
3,udp,322,346,3,0,26,25,0.32,0.32
20,udp,420,813,3,0,6,3,0.08,0.28
19,tcp,363,1696,5,0,11,10,0.24,0.49
9,tcp,166,1664,5,0,27,16,0.1,0.19
8,tcp,344,804,1,0,49,30,0.14,0.47
18,tcp,468,451,5,0,18,22,0.08,0.07
4,tcp,439,1529,0,1,18,28,0.35,0.23
9,tcp,392,1852,4,0,41,28,0.4,0.23
8,tcp,279,1189,3,0,44,27,0.29,0.43
1,udp,485,1560,1,1,12,29,0.34,0.27
20,tcp,173,1938,3,0,24,17,0.13,0.24
4,udp,113,1179,4,0,23,14,0.01,0.4
18,tcp,324,1388,4,0,43,29,0.04,0.44
8,udp,453,132,5,0,4,28,0.36,0.0
19,udp,214,1333,3,0,18,6,0.38,0.16
7,tcp,179,841,5,0,42,15,0.08,0.09
1,tcp,412,459,3,1,9,15,0.14,0.09
4,udp,234,1672,0,0,43,9,0.33,0.37
20,udp,437,1192,5,0,37,27,0.45,0.44
2,tcp,472,1889,2,1,49,12,0.03,0.39
11,udp,175,1654,3,1,31,9,0.32,0.19
20,udp,462,1109,1,1,30,23,0.03,0.08
8,udp,90,1077,2,1,2,3,0.24,0.1
6,udp,349,1358,2,1,44,21,0.41,0.45
2,udp,242,173,5,0,1,10,0.45,0.0
5,tcp,396,682,5,0,37,2,0.29,0.03
1,udp,458,1245,2,0,23,19,0.03,0.14
7,udp,185,677,2,1,11,12,0.23,0.21
19,tcp,302,1415,4,0,31,2,0.05,0.4
5,udp,410,292,5,0,36,8,0.13,0.4
10,udp,408,844,4,0,22,16,0.1,0.34
5,tcp,175,1463,3,1,14,21,0.31,0.01
11,tcp,189,389,3,0,3,19,0.4,0.25
16,tcp,499,184,2,0,45,11,0.06,0.5
2,udp,117,1754,4,0,22,15,0.24,0.16
8,udp,274,488,4,0,26,2,0.48,0.41
11,tcp,441,457,4,0,25,19,0.49,0.21
19,udp,380,1884,4,0,17,15,0.39,0.24
15,udp,95,1893,2,1,25,17,0.16,0.23
6,tcp,441,498,2,0,21,23,0.27,0.47
15,tcp,499,1214,5,0,46,14,0.35,0.44
2,tcp,99,196,5,0,33,12,0.18,0.38
12,udp,353,237,5,0,48,2,0.25,0.48
8,udp,246,1518,3,0,4,23,0.33,0.46
11,tcp,107,1201,0,0,3,12,0.08,0.17
4,tcp,275,1945,5,0,3,23,0.13,0.36
6,udp,173,1796,0,1,35,29,0.44,0.13
18,tcp,236,1212,0,1,24,18,0.44,0.19
11,tcp,454,1755,1,1,42,30,0.19,0.49
11,udp,172,146,1,1,38,3,0.2,0.11
9,tcp,368,734,2,1,46,10,0.4,0.21
9,tcp,480,1246,5,0,23,20,0.39,0.34
16,udp,118,395,4,0,45,4,0.47,0.3
15,udp,261,278,5,0,12,13,0.45,0.04
18,tcp,86,335,3,1,37,2,0.13,0.31
12,udp,464,1199,1,0,24,24,0.38,0.46
17,udp,278,1661,5,0,18,8,0.02,0.39
11,udp,244,1887,2,0,2,3,0.49,0.14
7,tcp,132,1635,4,0,26,20,0.19,0.31
15,tcp,445,1309,4,0,41,5,0.23,0.3
16,udp,121,1318,3,0,46,14,0.26,0.06
15,udp,493,1759,0,1,25,15,0.47,0.33
13,tcp,493,418,1,0,17,23,0.47,0.03
15,udp,299,1228,0,0,49,6,0.24,0.11
12,udp,439,1375,5,0,18,10,0.39,0.12
16,tcp,58,613,2,1,23,19,0.39,0.34
7,udp,268,1349,1,1,30,2,0.11,0.44
13,tcp,343,1139,0,0,28,11,0.27,0.02
17,udp,296,1538,0,0,23,14,0.45,0.36
17,tcp,117,1466,3,1,47,29,0.1,0.21
1,tcp,157,407,1,0,27,30,0.11,0.44
6,tcp,281,1809,1,1,31,19,0.43,0.49
20,udp,444,1348,3,1,30,19,0.12,0.36
15,tcp,54,1718,0,1,42,3,0.25,0.24
12,tcp,219,1422,4,0,4,27,0.34,0.03
16,tcp,449,973,3,0,44,24,0.28,0.11
17,udp,349,1471,0,0,38,7,0.21,0.31
17,tcp,145,1078,3,0,47,27,0.25,0.39
3,tcp,189,1416,0,0,10,16,0.29,0.22
12,udp,316,1249,0,0,34,2,0.1,0.47
18,udp,290,1119,2,1,43,28,0.03,0.33
9,udp,179,212,4,0,41,2,0.09,0.28
3,tcp,80,605,3,0,13,24,0.36,0.35
3,tcp,268,1161,3,0,24,11,0.45,0.13
15,udp,456,1160,4,0,21,23,0.35,0.2
14,tcp,388,230,4,0,43,27,0.13,0.36
11,tcp,282,1329,0,1,6,28,0.37,0.46
11,tcp,170,401,2,1,35,4,0.07,0.31
11,udp,143,1658,0,1,35,16,0.23,0.36
2,udp,80,289,3,0,21,19,0.23,0.01
10,udp,200,1197,0,1,25,11,0.22,0.21
1,udp,147,1233,2,1,50,6,0.02,0.45
13,tcp,451,805,3,0,7,14,0.15,0.07
5,tcp,360,1659,4,0,22,8,0.12,0.03
9,udp,485,1595,0,1,8,18,0.19,0.07
18,tcp,287,922,3,0,41,11,0.19,0.48
19,udp,333,1774,4,0,24,3,0.43,0.33
20,tcp,439,213,1,1,21,23,0.29,0.24
4,udp,306,1521,2,1,21,23,0.18,0.44
20,tcp,449,479,5,0,29,25,0.33,0.18
5,udp,200,825,4,0,39,26,0.09,0.05
11,tcp,71,1384,2,1,19,10,0.36,0.26
18,tcp,111,183,0,0,17,13,0.16,0.16
10,tcp,347,1898,0,1,39,20,0.02,0.19
8,udp,270,1573,4,0,34,15,0.34,0.24
7,tcp,91,370,1,0,48,1,0.04,0.42
15,tcp,164,1916,2,0,18,1,0.22,0.4
7,udp,304,947,4,0,5,24,0.22,0.01
6,tcp,292,300,3,0,45,10,0.04,0.19
8,tcp,378,298,1,0,49,21,0.45,0.07
1,tcp,322,993,2,0,13,12,0.39,0.37
13,tcp,115,1940,1,1,46,30,0.07,0.21
13,tcp,327,986,0,0,19,12,0.35,0.19
17,udp,185,1176,0,1,14,5,0.27,0.47
20,tcp,474,1727,3,0,50,9,0.17,0.25
9,udp,494,1829,2,1,14,30,0.26,0.11
19,udp,64,831,2,0,17,11,0.32,0.16
6,tcp,209,985,0,0,46,20,0.37,0.1
11,tcp,77,1364,2,0,46,18,0.12,0.42
20,tcp,400,1896,5,0,15,21,0.32,0.23
14,udp,121,446,1,1,16,6,0.3,0.18
13,tcp,83,142,4,0,9,1,0.19,0.37
17,udp,433,351,1,1,48,10,0.01,0.31
10,udp,421,243,0,1,10,10,0.17,0.41
10,udp,222,1001,0,1,5,18,0.31,0.32
14,tcp,167,556,4,0,26,9,0.21,0.08
19,udp,63,1787,0,1,16,3,0.1,0.09
16,udp,184,1182,0,0,37,25,0.4,0.23
13,tcp,198,1170,4,0,32,8,0.35,0.43
10,udp,405,936,1,1,33,30,0.18,0.08
8,udp,480,1176,2,1,25,25,0.24,0.09
18,tcp,60,1933,0,1,8,5,0.28,0.09
13,udp,131,1869,3,1,39,14,0.42,0.35
10,tcp,269,1812,1,0,9,22,0.12,0.36
10,udp,312,757,4,0,29,12,0.31,0.12
16,tcp,338,516,0,1,10,15,0.2,0.04
3,tcp,361,937,1,1,36,13,0.38,0.38
8,tcp,132,246,4,0,38,20,0.45,0.03
18,udp,294,1663,1,0,4,17,0.13,0.46
8,tcp,121,1334,1,0,35,5,0.18,0.16
3,udp,137,1444,3,1,27,19,0.41,0.02
3,udp,204,1979,5,0,21,28,0.44,0.33
17,tcp,446,1408,0,1,47,23,0.32,0.13
2,udp,300,1479,2,0,35,21,0.43,0.13
10,tcp,456,1873,5,0,25,14,0.25,0.41
10,udp,93,1019,5,0,21,13,0.06,0.32
5,udp,356,171,5,0,36,22,0.5,0.35
10,udp,359,1241,5,0,8,8,0.2,0.17
12,tcp,335,361,3,1,25,16,0.3,0.11
14,tcp,179,1731,3,0,35,4,0.08,0.2
4,tcp,50,538,4,0,13,9,0.31,0.15
19,tcp,466,660,5,0,22,18,0.34,0.08
6,tcp,87,1283,5,0,11,6,0.21,0.47
6,tcp,178,717,2,1,24,13,0.31,0.12
8,udp,335,632,0,0,13,2,0.12,0.12
11,tcp,135,1896,5,0,5,6,0.31,0.41
2,udp,141,262,4,0,9,29,0.27,0.42
3,udp,249,1005,4,0,17,25,0.22,0.23
19,udp,340,868,3,0,38,23,0.05,0.12
14,udp,433,1907,0,0,34,15,0.45,0.36
15,udp,365,1271,5,0,42,30,0.46,0.13
19,udp,500,1816,0,1,23,1,0.32,0.4
6,udp,214,1052,1,0,6,17,0.04,0.31
16,tcp,125,749,0,1,9,4,0.3,0.16
16,tcp,300,1702,2,1,11,23,0.44,0.1
17,udp,451,1250,1,0,34,3,0.16,0.07
8,udp,110,320,5,0,30,20,0.32,0.06
17,udp,359,695,1,0,18,11,0.44,0.03
1,tcp,298,133,4,0,7,6,0.15,0.13
5,udp,467,889,4,0,25,2,0.01,0.42
14,tcp,423,1941,5,0,7,16,0.46,0.16
17,tcp,222,736,5,0,26,10,0.26,0.32
7,udp,107,134,0,0,9,3,0.11,0.02
1,udp,115,445,3,0,29,14,0.37,0.02
15,tcp,444,1117,2,1,3,6,0.23,0.1
1,udp,51,461,2,0,13,12,0.07,0.45
14,udp,99,1035,2,1,8,4,0.19,0.23
15,tcp,149,451,4,0,43,10,0.25,0.37
13,udp,132,1077,5,0,16,7,0.0,0.2
6,tcp,127,1553,3,0,47,21,0.1,0.13
5,udp,127,1128,4,0,25,6,0.07,0.29
2,tcp,160,210,5,0,17,16,0.08,0.4
7,udp,434,382,1,0,38,15,0.1,0.14
2,udp,134,1998,0,1,3,17,0.42,0.01
8,udp,74,1550,2,0,8,24,0.36,0.07
6,tcp,412,1914,2,0,17,14,0.37,0.14
3,udp,303,173,1,0,32,21,0.16,0.35
18,tcp,69,1105,1,1,26,24,0.28,0.31
6,tcp,139,1506,3,1,22,21,0.31,0.12
7,tcp,460,938,2,0,14,19,0.26,0.11
10,tcp,184,1347,5,0,49,7,0.47,0.43
13,tcp,88,1405,5,0,11,5,0.44,0.01
3,udp,458,312,2,1,31,25,0.25,0.31
17,udp,492,1304,0,0,36,12,0.08,0.01
15,udp,419,966,1,1,29,30,0.28,0.39
3,tcp,416,1149,1,1,11,27,0.0,0.04
6,tcp,134,609,3,1,47,13,0.46,0.37
20,udp,259,623,2,1,25,5,0.09,0.38
17,udp,430,1532,5,0,35,5,0.04,0.48
9,udp,479,1690,2,1,1,20,0.4,0.24
